,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,ds_name,track_id
0,0.4578304608590672,3.27213644405,1.3177004389999922,4.186857513450001,1.364138793899997,0.18181818181818185,0.15,0.23076923076923078,0.6060606060606061,0.5,0.7692307692307693,0.13793103448275862,0.1111111111111111,0.18181818181818182,0.5517241379310345,0.4444444444444444,0.7272727272727273,Isophonics,Isophonics_01 A Kind Of Magic
1,0.39509826619546934,12.370305175999988,0.717067077500019,12.739519622799996,1.2050176313850132,0.13333333333333333,0.08571428571428572,0.3,0.39999999999999997,0.2571428571428571,0.9,0.0975609756097561,0.06060606060606061,0.25,0.3414634146341463,0.21212121212121213,0.875,Isophonics,Isophonics_01 Bohemian Rhapsody
2,0.5502800083248099,0.6967506406500021,0.5426029356500024,1.1830986802950019,1.1830986802950019,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.20000000000000004,0.2,0.2,0.8000000000000002,0.8,0.8,Isophonics,Isophonics_01 I Feel The Earth Move
3,0.3905846512348401,5.922959671000001,1.1727192840500038,5.922959671000001,1.1727192840500038,0.09302325581395349,0.06896551724137931,0.14285714285714285,0.46511627906976755,0.3448275862068966,0.7142857142857143,0.05128205128205128,0.037037037037037035,0.08333333333333333,0.46153846153846156,0.3333333333333333,0.75,Isophonics,Isophonics_01 The Show Must Go On
4,0.5403026083468738,0.9267367392450009,0.8996758565950028,1.358350281000007,0.9267367392450009,0.23076923076923075,0.21428571428571427,0.25,0.8461538461538461,0.7857142857142857,0.9166666666666666,0.0909090909090909,0.08333333333333333,0.1,0.8181818181818182,0.75,0.9,Isophonics,Isophonics_01_-_A_Hard_Day's_Night
5,0.4406865902830761,5.535739837599998,0.2149162765724455,5.6760205079999935,0.27530967377500093,0.46153846153846156,0.3333333333333333,0.75,0.5128205128205128,0.37037037037037035,0.8333333333333334,0.4,0.28,0.7,0.45714285714285713,0.32,0.8,Isophonics,Isophonics_01_-_Come_Together
6,0.5743926646719121,1.2406093446000028,1.5190603030000034,1.7445441285500003,1.9700279540999972,0.32,0.3333333333333333,0.3076923076923077,0.7199999999999999,0.75,0.6923076923076923,0.1904761904761905,0.2,0.18181818181818182,0.6666666666666666,0.7,0.6363636363636364,Isophonics,Isophonics_01_-_Drive_My_Car
7,0.5511760668557619,1.278835076355,0.7024818115000073,1.7692856073549996,0.7256790771000112,0.2222222222222222,0.1875,0.2727272727272727,0.8148148148148148,0.6875,1.0,0.08695652173913043,0.07142857142857142,0.1111111111111111,0.782608695652174,0.6428571428571429,1.0,Isophonics,Isophonics_01_-_Help!
8,0.4728949037454486,1.915270141599997,0.9867528080000056,1.961791625999993,0.9868277892999942,0.2777777777777778,0.23809523809523808,0.3333333333333333,0.7222222222222222,0.6190476190476191,0.8666666666666667,0.18749999999999997,0.15789473684210525,0.23076923076923078,0.6875,0.5789473684210527,0.8461538461538461,Isophonics,Isophonics_01_-_I_Saw_Her_Standing_There
9,0.5743926646719121,0.7410531325100046,0.5998367338199999,1.3121489715500054,0.8822695312000093,0.4444444444444445,0.42857142857142855,0.46153846153846156,0.8148148148148148,0.7857142857142857,0.8461538461538461,0.34782608695652173,0.3333333333333333,0.36363636363636365,0.7826086956521738,0.75,0.8181818181818182,Isophonics,Isophonics_01_-_It_Won't_Be_Long
10,0.561035134105434,1.499457679699999,0.7227550658999959,2.0982579345999994,0.9230698239999953,0.4000000000000001,0.35294117647058826,0.46153846153846156,0.8000000000000002,0.7058823529411765,0.9230769230769231,0.30769230769230765,0.26666666666666666,0.36363636363636365,0.7692307692307692,0.6666666666666666,0.9090909090909091,Isophonics,Isophonics_01_-_Magical_Mystery_Tour
11,0.5711877115241564,1.8228509825000074,0.8119500499999941,4.658028777900004,0.9454242249999965,0.3,0.25,0.375,0.7000000000000001,0.5833333333333334,0.875,0.125,0.1,0.16666666666666666,0.625,0.5,0.8333333333333334,Isophonics,Isophonics_01_-_No_Reply
12,0.522381719890291,1.8551371584199992,0.6088936615499954,5.095854095450001,0.6267102508499995,0.18181818181818182,0.14285714285714285,0.25,0.6363636363636364,0.5,0.875,0.0,0.0,0.0,0.5555555555555556,0.4166666666666667,0.8333333333333334,Isophonics,Isophonics_01_-_Sgt._Pepper's_Lonely_Hearts_Club_Band
13,0.4671135540195007,1.5322619630000105,0.9291518549999864,2.2990594480000084,0.9314353828399999,0.25,0.21052631578947367,0.3076923076923077,0.6875,0.5789473684210527,0.8461538461538461,0.14285714285714285,0.11764705882352941,0.18181818181818182,0.6428571428571428,0.5294117647058824,0.8181818181818182,Isophonics,Isophonics_01_-_Spiel_Mir_Eine_Alte_Melodie
14,0.49821512321568356,1.0529000081949969,1.3263949279499982,1.3263949279499982,1.8188560180000053,0.3333333333333333,0.35714285714285715,0.3125,0.7333333333333334,0.7857142857142857,0.6875,0.23076923076923075,0.25,0.21428571428571427,0.6923076923076924,0.75,0.6428571428571429,Isophonics,Isophonics_01_-_Taxman
15,0.4139427887594925,6.668224243000026,1.0957137450999972,7.730847305299999,1.2076734621000043,0.13953488372093023,0.0967741935483871,0.25,0.4186046511627908,0.2903225806451613,0.75,0.05128205128205129,0.034482758620689655,0.1,0.358974358974359,0.2413793103448276,0.7,Isophonics,Isophonics_01_-_Two_of_Us
