,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,ds_name,track_id
41,0.5138959006151934,3.1810840303000028,1.2186065062999987,4.4729315757600006,1.84011548615,0.16,0.125,0.2222222222222222,0.56,0.4375,0.7777777777777778,0.0,0.0,0.0,0.4761904761904762,0.35714285714285715,0.7142857142857143,Isophonics,Isophonics_03_-_If_I_Fell
42,0.5403026083468738,0.9808401334499877,0.9808401334499877,1.3146654176599977,1.372667935210006,0.30769230769230765,0.3333333333333333,0.2857142857142857,0.6923076923076924,0.75,0.6428571428571429,0.1818181818181818,0.2,0.16666666666666666,0.6363636363636365,0.7,0.5833333333333334,Isophonics,Isophonics_03_-_Lucy_In_The_Sky_With_Diamonds
43,0.5167599979185825,1.8096694031000027,1.5321972655000025,2.649812499999996,1.7774165495500114,0.2580645161290323,0.23529411764705882,0.2857142857142857,0.7741935483870968,0.7058823529411765,0.8571428571428571,0.14814814814814814,0.13333333333333333,0.16666666666666666,0.7407407407407408,0.6666666666666666,0.8333333333333334,Isophonics,Isophonics_03_-_Maxwell's_Silver_Hammer
44,0.5511760668557619,7.282794555849989,0.3444897959183777,7.930636718949991,1.680107055999997,0.39999999999999997,0.3125,0.5555555555555556,0.4800000000000001,0.375,0.6666666666666666,0.2857142857142857,0.21428571428571427,0.42857142857142855,0.38095238095238093,0.2857142857142857,0.5714285714285714,Isophonics,Isophonics_03_-_She
45,0.5660273828745788,2.1384548951500015,2.9065682373,2.954119171150001,3.0016701050000023,0.3157894736842105,0.375,0.2727272727272727,0.5263157894736842,0.625,0.45454545454545453,0.13333333333333333,0.16666666666666666,0.1111111111111111,0.4,0.5,0.3333333333333333,Isophonics,Isophonics_03_-_You've_Got_To_Hide_Your_Love_Away
46,0.5888357863647751,1.2829193313400018,1.0419226070000036,1.8404025773899995,2.156889099099999,0.28571428571428564,0.3,0.2727272727272727,0.761904761904762,0.8,0.7272727272727273,0.11764705882352941,0.125,0.1111111111111111,0.7058823529411765,0.75,0.6666666666666666,Isophonics,Isophonics_03_-_You_Won't_See_Me
47,0.5502800083248099,2.1481717773322018,1.9201077270000013,3.735428741000007,4.064665771000023,0.17391304347826086,0.16666666666666666,0.18181818181818182,0.5217391304347826,0.5,0.5454545454545454,0.10526315789473685,0.1,0.1111111111111111,0.4210526315789474,0.4,0.4444444444444444,Isophonics,Isophonics_04 Fat Bottomed Girls
48,0.5357938279961953,3.4651360930000017,3.480884551999999,3.4829931259,3.4973622440000014,0.16,0.16666666666666666,0.15384615384615385,0.4,0.4166666666666667,0.38461538461538464,0.0,0.0,0.0,0.28571428571428564,0.3,0.2727272727272727,Isophonics,Isophonics_04 Home Again
49,0.5266215085276709,2.38283448219,12.376908203,10.482615967000015,18.78019335900001,0.07692307692307691,0.09090909090909091,0.06666666666666667,0.4615384615384615,0.5454545454545454,0.4,0.0,0.0,0.0,0.3636363636363637,0.4444444444444444,0.3076923076923077,Isophonics,Isophonics_04 I Want It All
50,0.41269496338015643,3.6056491699999924,0.8097686461500047,4.0871553690099995,1.522386783954996,0.045454545454545456,0.03333333333333333,0.07142857142857142,0.5,0.36666666666666664,0.7857142857142857,0.0,0.0,0.0,0.45000000000000007,0.32142857142857145,0.75,Isophonics,Isophonics_04 Too Much Love Will Kill You
51,0.49083714303742154,1.3018376445799995,0.3160512390000001,1.4867352884799936,1.0358447571000013,0.45161290322580644,0.3888888888888889,0.5384615384615384,0.6451612903225806,0.5555555555555556,0.7692307692307693,0.3703703703703703,0.3125,0.45454545454545453,0.5925925925925926,0.5,0.7272727272727273,Isophonics,Isophonics_04_-_Blue_Jay_Way
52,0.5660273828745788,1.4547198791000042,1.422222351000002,1.5304450071000133,1.4872174072000064,0.2608695652173913,0.25,0.2727272727272727,0.8695652173913043,0.8333333333333334,0.9090909090909091,0.10526315789473685,0.1,0.1111111111111111,0.8421052631578948,0.8,0.8888888888888888,Isophonics,Isophonics_04_-_Chains
53,0.526621508527671,2.8507877807999975,2.838641387900008,3.0789558110000144,2.856285049459999,0.14814814814814814,0.13333333333333333,0.16666666666666666,0.5925925925925926,0.5333333333333333,0.6666666666666666,0.0,0.0,0.0,0.5217391304347826,0.46153846153846156,0.6,Isophonics,Isophonics_04_-_Don't_Bother_Me
54,0.4671135540195007,4.736809081999979,4.736809081999979,4.759742920000008,4.759742920000008,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.29411764705882354,Isophonics,Isophonics_04_-_Erbauliche_Gedanken_Eines_Tobackrauchers
55,0.5357938279961953,1.6523559417699998,1.4573976440000038,3.0904982909999887,3.3833266600000087,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.36363636363636365,Isophonics,Isophonics_04_-_Getting_Better
56,0.5502800083248099,1.6919621419950053,1.213152100000002,2.1679653017500087,1.8338880005000107,0.17391304347826086,0.16666666666666666,0.18181818181818182,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.0,0.0,0.0,0.631578947368421,0.6,0.6666666666666666,Isophonics,Isophonics_04_-_I'm_Happy_Just_To_Dance_With_You
57,0.5098953459681937,4.698166198700001,0.9467120360999957,7.0279156493999935,1.8602050169999984,0.16666666666666669,0.13333333333333333,0.2222222222222222,0.5833333333333334,0.4666666666666667,0.7777777777777778,0.0,0.0,0.0,0.5,0.38461538461538464,0.7142857142857143,Isophonics,Isophonics_04_-_I_Me_Mine
58,0.5550932463340537,3.0141611937999926,2.0820115966999992,3.8543376464999994,3.0141611937999926,0.16666666666666669,0.15384615384615385,0.18181818181818182,0.41666666666666663,0.38461538461538464,0.45454545454545453,0.0,0.0,0.0,0.3,0.2727272727272727,0.3333333333333333,Isophonics,Isophonics_04_-_I_Need_You
