,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,ds_name,track_id
688,0.5550932463340537,1.4489046426000058,1.2094345092999994,1.4957949009999965,1.586138078499998,0.22222222222222224,0.23076923076923078,0.21428571428571427,0.7407407407407408,0.7692307692307693,0.7142857142857143,0.08695652173913043,0.09090909090909091,0.08333333333333333,0.6956521739130435,0.7272727272727273,0.6666666666666666,Epiphyte,Epiphyte_0585_beautyandabeat
689,0.592095414723503,0.872267092731507,2.684432983599997,1.6787964343950057,7.03125,0.4,0.5,0.3333333333333333,0.6,0.75,0.5,0.25,0.3333333333333333,0.2,0.5,0.6666666666666666,0.4,Epiphyte,Epiphyte_0586_bed
690,0.4703750827786752,5.949092549000014,0.7865647664999997,8.91874489445,0.9738604175000134,0.2,0.15,0.3,0.4666666666666667,0.35,0.7,0.07692307692307691,0.05555555555555555,0.125,0.3846153846153846,0.2777777777777778,0.625,Epiphyte,Epiphyte_0587_bedrock
691,0.5433476710871481,2.27033448219,3.72966551781,3.6346130370000083,5.2315292357999965,0.30769230769230765,0.36363636363636365,0.26666666666666666,0.4615384615384615,0.5454545454545454,0.4,0.18181818181818185,0.2222222222222222,0.15384615384615385,0.3636363636363637,0.4444444444444444,0.3076923076923077,Epiphyte,Epiphyte_0588_believe
692,0.5550932463340537,2.866808225887,11.92947455800001,3.688207157999983,12.6163357468,0.18181818181818185,0.2222222222222222,0.15384615384615385,0.4545454545454546,0.5555555555555556,0.38461538461538464,0.0,0.0,0.0,0.33333333333333326,0.42857142857142855,0.2727272727272727,Epiphyte,Epiphyte_0589_bestieverhad
693,0.6083659238943623,0.8400679287500097,0.826702027500005,1.1910326116100012,1.1910326116100012,0.3,0.3,0.3,0.7,0.7,0.7,0.125,0.125,0.125,0.625,0.625,0.625,Epiphyte,Epiphyte_0590_betterintime
694,0.5832766800551465,1.4264348834799971,1.6300679332500003,1.9869277637300033,2.6420256487500033,0.2727272727272727,0.3,0.25,0.6363636363636365,0.7,0.5833333333333334,0.11111111111111112,0.125,0.1,0.5555555555555556,0.625,0.5,Epiphyte,Epiphyte_0591_biggirlsdontcry
695,0.4703750827786752,1.4414550784999847,4.099044785255003,1.6400812929116435,7.217231736255002,0.1764705882352941,0.21428571428571427,0.15,0.588235294117647,0.7142857142857143,0.5,0.06666666666666667,0.08333333333333333,0.05555555555555555,0.5333333333333333,0.6666666666666666,0.4444444444444444,Epiphyte,Epiphyte_0592_blameit
696,0.5098953459681937,0.6846662237999936,1.3839161010000112,1.0387701223000079,8.832355424299998,0.2962962962962963,0.3333333333333333,0.26666666666666666,0.5925925925925926,0.6666666666666666,0.5333333333333333,0.17391304347826086,0.2,0.15384615384615385,0.5217391304347826,0.6,0.46153846153846156,Epiphyte,Epiphyte_0593_blameitradioedit
697,0.49083714303742154,2.5960815076749997,1.7205993314499963,3.9995049414999926,2.590508265749996,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.5333333333333333,0.4444444444444444,0.6666666666666666,0.0,0.0,0.0,0.4615384615384615,0.375,0.6,Epiphyte,Epiphyte_0594_bleedinglove
698,0.5888357863647751,1.6537169919999997,1.558880360099998,2.13450126894,2.13450126894,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Epiphyte,Epiphyte_0595_blonde
699,0.5832766800551464,2.382611403200009,1.401410299200002,3.349130450000011,3.349130450000011,0.3,0.3,0.3,0.6,0.6,0.6,0.125,0.125,0.125,0.5,0.5,0.5,Epiphyte,Epiphyte_0596_bonbon
700,0.49821512321568356,2.0107075569999906,1.3738405997945584,2.8520541124999923,2.469699561500002,0.19999999999999998,0.1875,0.21428571428571427,0.5333333333333333,0.5,0.5714285714285714,0.07692307692307691,0.07142857142857142,0.08333333333333333,0.4615384615384615,0.42857142857142855,0.5,Epiphyte,Epiphyte_0597_boomboomguetta
701,0.5098953459681936,0.3101601859999903,4.172602567000013,0.4182594389999963,14.2516631142,0.5833333333333334,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.7777777777777778,0.4666666666666667,0.5,0.7142857142857143,0.38461538461538464,0.5,0.7142857142857143,0.38461538461538464,Epiphyte,Epiphyte_0598_boomboompow
702,0.5743926646719121,0.6209632915000114,0.6570700630000061,0.9267877615000017,2.46427106331,0.34782608695652173,0.4,0.3076923076923077,0.6956521739130435,0.8,0.6153846153846154,0.2105263157894737,0.25,0.18181818181818182,0.631578947368421,0.75,0.5454545454545454,Epiphyte,Epiphyte_0599_boyfriend
703,0.5047756118369859,3.247728730400004,2.274296694500009,4.555492557500001,3.247728730400004,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.4666666666666666,0.3888888888888889,0.5833333333333334,0.0,0.0,0.0,0.38461538461538464,0.3125,0.5,Epiphyte,Epiphyte_0600_breakeven
704,0.5266215085276709,0.9038325529000026,0.9038325529000026,0.9111223439999918,0.9511127512000002,0.3571428571428571,0.38461538461538464,0.3333333333333333,0.8571428571428571,0.9230769230769231,0.8,0.24999999999999994,0.2727272727272727,0.23076923076923078,0.8333333333333333,0.9090909090909091,0.7692307692307693,Epiphyte,Epiphyte_0601_breakitup11
705,0.5502800083248099,1.5896520440000188,2.228532494650004,2.8674129452999892,3.3155302156999937,0.17391304347826086,0.18181818181818182,0.16666666666666666,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.5263157894736842,0.5555555555555556,0.5,Epiphyte,Epiphyte_0602_breaktheice
706,0.5223817198902911,1.9001604860000043,7.5909559636600035,1.9073327223467,13.15773747111,0.2608695652173913,0.3333333333333333,0.21428571428571427,0.6086956521739131,0.7777777777777778,0.5,0.10526315789473685,0.14285714285714285,0.08333333333333333,0.5263157894736842,0.7142857142857143,0.4166666666666667,Epiphyte,Epiphyte_0603_breaktheicejasonnevinsmix
