,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,ds_name,track_id
61,0.3600555246301618,3.3071563720000086,1.2010864260000176,3.5982788090000213,1.2525451660000044,0.23333333333333334,0.1891891891891892,0.30434782608695654,0.5666666666666667,0.4594594594594595,0.7391304347826086,0.17857142857142855,0.14285714285714285,0.23809523809523808,0.5357142857142858,0.42857142857142855,0.7142857142857143,Cerulean,Cerulean_Jackson_5-Hum_Along_and_Dance
62,0.40117528933159186,18.402313804499997,1.308662199975,22.943013000499995,2.333924650974992,0.1111111111111111,0.06666666666666667,0.3333333333333333,0.2777777777777778,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.1875,0.10714285714285714,0.75,Cerulean,Cerulean_Jimmy_Scott-When_Did_You_Leave_Heaven?
63,0.4803184191980354,3.077679443400001,2.4810832978499953,4.101043701000009,2.9821308135500004,0.24242424242424243,0.21052631578947367,0.2857142857142857,0.4242424242424242,0.3684210526315789,0.5,0.13793103448275862,0.11764705882352941,0.16666666666666666,0.3448275862068966,0.29411764705882354,0.4166666666666667,Cerulean,Cerulean_Joan_Baez-Di_Da
64,0.45198536542359785,4.998344420999999,0.9652165777981878,5.058506774499996,1.9974426269499972,0.18749999999999997,0.13636363636363635,0.3,0.4375,0.3181818181818182,0.7,0.07142857142857144,0.05,0.125,0.35714285714285715,0.25,0.625,Cerulean,Cerulean_Jon_Brion-He_Really_Needs_Me
65,0.48291970469828316,1.0783050539999977,1.0076934814999987,1.1566329960000132,1.1566329960000132,0.3,0.3,0.3,0.85,0.85,0.85,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.8333333333333334,0.8333333333333334,0.8333333333333334,Cerulean,Cerulean_KISS-Cold_Gin
66,0.46094764477439354,27.992193603999993,0.16943330385487343,59.59454956100001,1.8233093260000004,0.16666666666666666,0.09523809523809523,0.6666666666666666,0.25,0.14285714285714285,1.0,0.0,0.0,0.0,0.1,0.05263157894736842,1.0,Cerulean,Cerulean_Kit_Clayton-Casting_Nets
67,0.3309650179048524,16.27452087399999,0.7625915525000039,19.961602783000046,0.8819985627099975,0.11320754716981132,0.06976744186046512,0.3,0.3018867924528302,0.18604651162790697,0.8,0.04081632653061225,0.024390243902439025,0.125,0.24489795918367344,0.14634146341463414,0.75,Cerulean,"Cerulean_Leonard_Bernstein,_New_York_Philharmonic_&_Rudol"
68,0.4332892495635431,4.21641578675,0.6836242679999884,4.396281433149996,1.4966430663999972,0.10810810810810811,0.07692307692307693,0.18181818181818182,0.43243243243243246,0.3076923076923077,0.7272727272727273,0.0,0.0,0.0,0.36363636363636365,0.25,0.6666666666666666,Cerulean,Cerulean_Lester_Young-Tickle_Toe
69,0.3661132410386275,6.332537841500027,1.6433593749999886,6.63584899899999,2.193609619,0.23728813559322032,0.175,0.3684210526315789,0.4067796610169491,0.3,0.631578947368421,0.1818181818181818,0.13157894736842105,0.29411764705882354,0.3636363636363636,0.2631578947368421,0.5882352941176471,Cerulean,Cerulean_London_Philharmonic_Orchestra-Scheherazade:_Symp
70,0.37258008719664976,6.837145996000004,1.1608833313500035,8.307617187999995,1.8574157715000013,0.14035087719298245,0.09302325581395349,0.2857142857142857,0.4210526315789474,0.27906976744186046,0.8571428571428571,0.07547169811320753,0.04878048780487805,0.16666666666666666,0.37735849056603776,0.24390243902439024,0.8333333333333334,Cerulean,Cerulean_Lynyrd_Skynyrd-I_Need_You
71,0.5403026083468738,3.2662139893000006,2.7537199259050005,4.3545085906999965,3.2662139893000006,0.23076923076923075,0.21428571428571427,0.25,0.3846153846153846,0.35714285714285715,0.4166666666666667,0.0909090909090909,0.08333333333333333,0.1,0.2727272727272727,0.25,0.3,Cerulean,Cerulean_M._Ward-Green_River
72,0.4457414923280773,0.9183212279999964,1.3716773985999993,0.9467590331999958,1.8055988311000029,0.186046511627907,0.21052631578947367,0.16666666666666666,0.744186046511628,0.8421052631578947,0.6666666666666666,0.10256410256410256,0.11764705882352941,0.09090909090909091,0.717948717948718,0.8235294117647058,0.6363636363636364,Cerulean,Cerulean_M.I.A.-Boyz
73,0.2965898740276765,10.75704650900002,0.4675872805000125,12.854604339499993,0.7857604980000019,0.18421052631578946,0.11290322580645161,0.5,0.34210526315789475,0.20967741935483872,0.9285714285714286,0.1388888888888889,0.08333333333333333,0.4166666666666667,0.3055555555555556,0.18333333333333332,0.9166666666666666,Cerulean,Cerulean_Man_With_No_Name-Azymuth
74,0.5550932463340537,2.5111999511999983,1.430680847200005,2.834234619,2.0820846557999992,0.2608695652173913,0.23076923076923078,0.3,0.6956521739130435,0.6153846153846154,0.8,0.10526315789473685,0.09090909090909091,0.125,0.631578947368421,0.5454545454545454,0.75,Cerulean,"Cerulean_Maria_Callas,_Philharmonia_Orchestra_&_Tullio_Se"
75,0.4979306005977622,4.491944058999991,0.49732055660000185,8.4562814713,0.6302505489999959,0.34782608695652173,0.25806451612903225,0.5333333333333333,0.6521739130434783,0.4838709677419355,1.0,0.28571428571428575,0.20689655172413793,0.46153846153846156,0.6190476190476191,0.4482758620689655,1.0,Cerulean,Cerulean_Massive_Attack-Spying_Glass
76,0.39140898713988864,9.289570617800003,1.5593719480000061,9.8338363648,1.6096923830000378,0.2127659574468085,0.15625,0.3333333333333333,0.425531914893617,0.3125,0.6666666666666666,0.13953488372093023,0.1,0.23076923076923078,0.37209302325581395,0.26666666666666666,0.6153846153846154,Cerulean,"Cerulean_Medeski,_Martin_&_Wood-Nocturnal_Transmission"
77,0.502001619189632,1.6153320310000083,0.7838943484999987,1.8142860412999937,0.8824714662500064,0.3448275862068966,0.29411764705882354,0.4166666666666667,0.6896551724137931,0.5882352941176471,0.8333333333333334,0.24,0.2,0.3,0.64,0.5333333333333333,0.8,Cerulean,Cerulean_Megadeth-Elysian_Fields
78,0.4274814960381374,4.135418701199995,0.701244544799998,6.164440918000025,0.7289125442500008,0.16216216216216217,0.12,0.25,0.5405405405405406,0.4,0.8333333333333334,0.06060606060606061,0.043478260869565216,0.1,0.48484848484848486,0.34782608695652173,0.8,Cerulean,Cerulean_Melissa_Etheridge-Breathe
