,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,PWF,PWP,PWR,Sf,So,Su,ds_name,track_id
0,0.6515903380233453,0.5394306411700001,0.3569262049387376,0.7890560300000118,0.6642433355850059,0.48000000000000004,0.46153846153846156,0.5,0.9600000000000001,0.9230769230769231,1.0,0.380952380952381,0.36363636363636365,0.4,0.9523809523809523,0.9090909090909091,1.0,0.6065033714501338,0.5663038183327768,0.6528462089986614,0.7470945964773851,0.7909881066376601,0.7078164478137006,Isophonics,Isophonics_01_-_A_Hard_Day's_Night
1,0.6129915013476287,0.1795306122448892,0.15918873752244878,0.22280889890000566,0.180827880850007,0.9600000000000001,0.9230769230769231,1.0,0.9600000000000001,0.9230769230769231,1.0,0.9523809523809523,0.9090909090909091,1.0,0.9523809523809523,0.9090909090909091,1.0,0.7981093572568919,0.8834919932303933,0.7277755094465684,0.8685400609929433,0.8419680099544334,0.8968439673066054,Isophonics,Isophonics_01_-_Come_Together
2,0.6255144168967446,0.8070796610499977,0.6911563920999999,0.9375333863999984,0.9230029299999956,0.29629629629629634,0.2857142857142857,0.3076923076923077,0.962962962962963,0.9285714285714286,1.0,0.17391304347826086,0.16666666666666666,0.18181818181818182,0.9565217391304348,0.9166666666666666,1.0,0.9119588042693539,0.9073976375488452,0.9165660573909431,0.8784270250129542,0.8801378537399933,0.8767228344654384,Isophonics,Isophonics_01_-_Drive_My_Car
3,0.6572609968353637,0.5398085937999895,0.5398085937999895,0.5426763305999991,0.5426763305999991,0.36363636363636365,0.36363636363636365,0.36363636363636365,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.7520401068540271,0.9414932384875202,0.6260603459019345,0.771946740212197,0.6755425276810596,0.900446125694697,Isophonics,Isophonics_01_-_Help!
4,0.5961223493906749,0.47571527099999855,0.4647764282000111,0.4759138180000093,0.47571527099999855,0.8125,0.7647058823529411,0.8666666666666667,0.9375,0.8823529411764706,1.0,0.7857142857142856,0.7333333333333333,0.8461538461538461,0.9285714285714286,0.8666666666666667,1.0,0.7613781772799798,0.6685465732658258,0.8841471883934913,0.806507004318129,0.8584138927877368,0.7605196227433872,Isophonics,Isophonics_01_-_I_Saw_Her_Standing_There
5,0.5936920830097703,0.8705041808999994,0.8705041808999994,0.8705537414999966,0.8705537414999966,0.3076923076923077,0.3076923076923077,0.3076923076923077,1.0,1.0,1.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,1.0,1.0,1.0,0.7501613709714078,0.8929844971726956,0.6467247967081414,0.7663476559544439,0.6948890695273371,0.8541876344134806,Isophonics,Isophonics_01_-_It_Won't_Be_Long
6,0.7163886388036887,0.05585737798499679,0.026157012899993504,0.05585737798499679,0.026157012899993504,0.8148148148148148,0.7857142857142857,0.8461538461538461,0.962962962962963,0.9285714285714286,1.0,0.7826086956521738,0.75,0.8181818181818182,0.9565217391304348,0.9166666666666666,1.0,0.4512714379194375,0.31583297240111047,0.7900817051509769,0.6373552449808152,0.8291350491477588,0.5176274697698529,Isophonics,Isophonics_01_-_Magical_Mystery_Tour
7,0.6550228972107824,0.8119500499999941,0.8119500499999941,0.9013295594499944,0.9013295594499944,0.375,0.375,0.375,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.5518658044177025,0.9610621735122401,0.3870637058549323,0.667154214775437,0.5230993513803311,0.9207044241025565,Isophonics,Isophonics_01_-_No_Reply
8,0.630221831033065,0.5970264892999992,0.5914067993500005,0.5976196289999933,0.5973230591499963,0.35294117647058826,0.3333333333333333,0.375,0.9411764705882353,0.8888888888888888,1.0,0.15384615384615383,0.14285714285714285,0.16666666666666666,0.923076923076923,0.8571428571428571,1.0,0.8035154830704263,0.941429718875502,0.7008455016204451,0.8530387683328521,0.7974402742483655,0.9169710948520118,Isophonics,Isophonics_01_-_Sgt._Pepper's_Lonely_Hearts_Club_Band
9,0.6206007719986953,0.48193734004999733,0.48193734004999733,0.4907738265999999,0.4907738265999999,0.75,0.75,0.75,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,0.5682901016895269,0.48319588753313636,0.6897620844771037,0.7358118779685476,0.7839556716947457,0.6932391126366009,Isophonics,Isophonics_01_-_Taxman
