,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,ds_name,track_id
0,0.5098953459681937,13.119905236999983,4.1645191100000005,14.929792638999999,12.114356298999951,0.16666666666666669,0.13333333333333333,0.2222222222222222,0.16666666666666669,0.13333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,SALAMI,SALAMI_10
1,0.6023448934339364,13.40696877100001,0.5357709752040842,27.195645072,1.5189253289700053,0.30769230769230765,0.2222222222222222,0.5,0.6153846153846153,0.4444444444444444,1.0,0.0,0.0,0.0,0.4444444444444445,0.2857142857142857,1.0,SALAMI,SALAMI_100
2,0.5223817198902911,4.017488475999983,8.38277794115,4.829763607000018,15.399538017200008,0.17391304347826086,0.2222222222222222,0.14285714285714285,0.2608695652173913,0.3333333333333333,0.21428571428571427,0.0,0.0,0.0,0.10526315789473685,0.14285714285714285,0.08333333333333333,SALAMI,SALAMI_1000
3,0.48291970469828316,4.057987760499998,3.6315885349999917,13.879428316000002,3.6783457710000107,0.12903225806451613,0.1,0.18181818181818182,0.3225806451612903,0.25,0.45454545454545453,0.0,0.0,0.0,0.2222222222222222,0.16666666666666666,0.3333333333333333,SALAMI,SALAMI_1002
4,0.4578304608590673,1.7892554400000051,3.4949659864999987,2.0956070510000018,3.5461108699999926,0.12903225806451613,0.18181818181818182,0.1,0.45161290322580644,0.6363636363636364,0.35,0.0,0.0,0.0,0.3703703703703704,0.5555555555555556,0.2777777777777778,SALAMI,SALAMI_1004
5,0.4671135540195007,2.696418302500007,5.698752725999981,3.1712554311500014,6.485215937999996,0.1935483870967742,0.25,0.15789473684210525,0.3870967741935484,0.5,0.3157894736842105,0.07407407407407408,0.1,0.058823529411764705,0.29629629629629634,0.4,0.23529411764705882,SALAMI,SALAMI_1006
6,0.5660273828745788,7.560769579999999,3.066818031000014,12.920773010299996,6.659447719000013,0.2105263157894737,0.18181818181818182,0.25,0.4210526315789474,0.36363636363636365,0.5,0.0,0.0,0.0,0.26666666666666666,0.2222222222222222,0.3333333333333333,SALAMI,SALAMI_1008
7,0.5223817198902911,3.155987944800003,3.1854341840500027,3.214880423300002,3.7881546066500107,0.22222222222222224,0.23076923076923078,0.21428571428571427,0.4444444444444445,0.46153846153846156,0.42857142857142855,0.08695652173913043,0.09090909090909091,0.08333333333333333,0.34782608695652173,0.36363636363636365,0.3333333333333333,SALAMI,SALAMI_1010
8,0.526621508527671,2.883102977249992,2.7198568229999864,4.593763549349996,3.0463491314999978,0.16,0.2,0.13333333333333333,0.4,0.5,0.3333333333333333,0.0,0.0,0.0,0.2857142857142857,0.375,0.23076923076923078,SALAMI,SALAMI_1012
9,0.5502800083248099,2.537583610745,1.1999928937450026,3.924983645000026,3.924983645000026,0.2727272727272727,0.3,0.25,0.45454545454545453,0.5,0.4166666666666667,0.11111111111111112,0.125,0.1,0.33333333333333326,0.375,0.3,SALAMI,SALAMI_1014
10,0.49083714303742154,3.0594436239999965,2.696106079100005,3.525616292500004,2.7741917719999947,0.1212121212121212,0.1111111111111111,0.13333333333333333,0.5454545454545454,0.5,0.6,0.0,0.0,0.0,0.4827586206896552,0.4375,0.5384615384615384,SALAMI,SALAMI_1016
11,0.5403026083468738,2.7441486414000043,1.2595034504999987,2.974308500899996,2.4308836169200037,0.15384615384615383,0.14285714285714285,0.16666666666666666,0.6153846153846153,0.5714285714285714,0.6666666666666666,0.0,0.0,0.0,0.5454545454545454,0.5,0.6,SALAMI,SALAMI_1018
12,0.5138959006151934,1.7662584331,3.747654663299997,2.7851207500000044,4.1194006620999986,0.16,0.2222222222222222,0.125,0.4800000000000001,0.6666666666666666,0.375,0.0,0.0,0.0,0.38095238095238093,0.5714285714285714,0.2857142857142857,SALAMI,SALAMI_1020
13,0.5357938279961953,2.163923758000003,2.1410407020000086,3.576779847600008,2.8703518028000055,0.16,0.15384615384615385,0.16666666666666666,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.0,0.0,0.0,0.47619047619047616,0.45454545454545453,0.5,SALAMI,SALAMI_1022
14,0.502001619189632,2.2548387587999983,2.761488485000001,2.6113994305000006,3.235236848300005,0.20689655172413793,0.25,0.17647058823529413,0.5517241379310345,0.6666666666666666,0.47058823529411764,0.08,0.1,0.06666666666666667,0.48,0.6,0.4,SALAMI,SALAMI_1024
15,0.502001619189632,8.380322497200012,2.0954176689999997,9.631829391000025,3.279665553000001,0.21428571428571427,0.17647058823529413,0.2727272727272727,0.42857142857142855,0.35294117647058826,0.5454545454545454,0.08333333333333334,0.06666666666666667,0.1111111111111111,0.33333333333333337,0.26666666666666666,0.4444444444444444,SALAMI,SALAMI_1026
16,0.5660273828745789,3.4005422791000086,3.4005422791000086,6.834757052999976,6.834757052999976,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,SALAMI,SALAMI_1028
17,,,,,,,,,,,,,,,,,,,
18,0.5223817198902911,1.57895684242,3.952993943890002,2.7295523839999873,4.979582296000004,0.17391304347826086,0.2222222222222222,0.14285714285714285,0.5217391304347826,0.6666666666666666,0.42857142857142855,0.0,0.0,0.0,0.4210526315789474,0.5714285714285714,0.3333333333333333,SALAMI,SALAMI_1032
19,0.4768986742378572,1.9346841145749913,12.57257941249999,7.288540018499987,13.599279510999992,0.23076923076923078,0.375,0.16666666666666666,0.3846153846153846,0.625,0.2777777777777778,0.09090909090909091,0.16666666666666666,0.0625,0.2727272727272727,0.5,0.1875,SALAMI,SALAMI_1034
20,0.5711877115241565,3.596008660150005,2.7652383644500014,4.102131553200003,4.102131553200003,0.2727272727272727,0.3,0.25,0.3636363636363636,0.4,0.3333333333333333,0.11111111111111112,0.125,0.1,0.22222222222222224,0.25,0.2,SALAMI,SALAMI_1036
21,0.5223817198902911,2.110012874980005,2.1208861615000103,2.719380629000007,2.719380629000007,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5,0.5,0.5,SALAMI,SALAMI_1038
